created_at,price_usd,cogs_usd
"2014-04-10 07:36:35",79.98,28.98
"2014-04-10 07:36:55",59.99,22.49
"2014-04-10 07:46:41",79.98,28.98
"2014-04-10 08:03:21",59.99,22.49
"2014-04-10 08:04:06",59.99,22.49
"2014-04-10 08:16:38",49.99,19.49
"2014-04-10 08:28:56",49.99,19.49
"2014-04-10 08:41:51",49.99,19.49
"2014-04-10 08:42:49",45.99,14.49
"2014-04-10 08:46:56",49.99,19.49
"2014-04-10 10:06:17",49.99,19.49
"2014-04-10 10:28:33",49.99,19.49
"2014-04-10 10:31:20",45.99,14.49
"2014-04-10 10:34:57",45.99,14.49
"2014-04-10 10:59:07",79.98,28.98
"2014-04-10 11:38:03",49.99,19.49
"2014-04-10 12:32:51",49.99,19.49
"2014-04-10 12:57:45",109.98,41.98
"2014-04-10 12:59:47",59.99,22.49
"2014-04-10 13:11:47",49.99,19.49
"2014-04-10 13:21:07",45.99,14.49
"2014-04-10 13:25:27",59.99,22.49
"2014-04-10 13:26:54",49.99,19.49
"2014-04-10 13:29:51",79.98,28.98
"2014-04-10 13:44:39",45.99,14.49
"2014-04-10 13:48:23",79.98,28.98
"2014-04-10 14:08:14",79.98,28.98
"2014-04-10 14:12:17",49.99,19.49
"2014-04-10 14:16:02",49.99,19.49
"2014-04-10 16:08:40",49.99,19.49
"2014-04-10 16:08:54",49.99,19.49
"2014-04-10 16:09:14",49.99,19.49
"2014-04-10 16:23:06",45.99,14.49
"2014-04-10 16:43:14",59.99,22.49
"2014-04-10 17:36:55",75.98,23.98
"2014-04-10 18:12:05",79.98,28.98
"2014-04-10 19:42:55",49.99,19.49
"2014-04-10 20:00:19",95.98,33.98
"2014-04-10 21:06:51",49.99,19.49
"2014-04-10 21:34:16",79.98,28.98
"2014-04-11 01:47:29",59.99,22.49
"2014-04-11 02:11:37",49.99,19.49
"2014-04-11 02:50:24",49.99,19.49
"2014-04-11 03:09:52",79.98,28.98
"2014-04-11 03:37:51",79.98,28.98
"2014-04-11 07:23:49",49.99,19.49
"2014-04-11 08:45:50",45.99,14.49
"2014-04-11 08:52:18",59.99,22.49
"2014-04-11 08:55:53",89.98,31.98
"2014-04-11 09:11:13",109.98,41.98
"2014-04-11 09:37:37",49.99,19.49
"2014-04-11 10:14:11",45.99,14.49
"2014-04-11 10:34:02",79.98,28.98
"2014-04-11 10:47:33",79.98,28.98
"2014-04-11 11:05:44",59.99,22.49
"2014-04-11 11:37:39",49.99,19.49
"2014-04-11 12:19:07",49.99,19.49
"2014-04-11 12:46:51",79.98,28.98
"2014-04-11 13:02:32",45.99,14.49
"2014-04-11 13:03:38",59.99,22.49
"2014-04-11 13:25:07",49.99,19.49
"2014-04-11 13:29:52",49.99,19.49
"2014-04-11 13:49:21",49.99,19.49
"2014-04-11 13:59:52",49.99,19.49
"2014-04-11 14:18:52",49.99,19.49
"2014-04-11 14:24:28",95.98,33.98
"2014-04-11 14:36:44",49.99,19.49
"2014-04-11 14:47:52",49.99,19.49
"2014-04-11 15:17:17",45.99,14.49
"2014-04-11 15:34:46",59.99,22.49
"2014-04-11 15:44:29",95.98,33.98
"2014-04-11 15:55:40",75.98,23.98
"2014-04-11 16:02:59",45.99,14.49
"2014-04-11 16:15:40",45.99,14.49
"2014-04-11 16:34:03",49.99,19.49
"2014-04-11 16:43:32",95.98,33.98
"2014-04-11 17:43:53",49.99,19.49
"2014-04-11 20:49:51",49.99,19.49
"2014-04-11 21:18:59",49.99,19.49
"2014-04-11 21:42:25",45.99,14.49
"2014-04-11 23:21:47",95.98,33.98
"2014-04-12 00:05:09",49.99,19.49
"2014-04-12 03:07:18",49.99,19.49
"2014-04-12 03:46:02",49.99,19.49
"2014-04-12 04:14:24",79.98,28.98
"2014-04-12 05:59:07",49.99,19.49
"2014-04-12 08:34:46",59.99,22.49
"2014-04-12 09:27:31",79.98,28.98
"2014-04-12 13:28:28",49.99,19.49
"2014-04-12 15:39:16",49.99,19.49
"2014-04-12 16:52:37",95.98,33.98
"2014-04-12 17:52:25",79.98,28.98
"2014-04-12 21:23:35",89.98,31.98
"2014-04-12 23:51:53",49.99,19.49
"2014-04-13 00:07:51",45.99,14.49
"2014-04-13 00:58:35",79.98,28.98
"2014-04-13 02:19:19",49.99,19.49
"2014-04-13 03:45:26",59.99,22.49
"2014-04-13 04:28:47",49.99,19.49
"2014-04-13 06:50:33",49.99,19.49
"2014-04-13 08:54:52",95.98,33.98
"2014-04-13 09:25:27",49.99,19.49
"2014-04-13 10:36:58",89.98,31.98
"2014-04-13 11:13:03",49.99,19.49
"2014-04-13 11:25:42",45.99,14.49
"2014-04-13 11:51:36",45.99,14.49
"2014-04-13 13:08:00",95.98,33.98
"2014-04-13 13:25:05",79.98,28.98
"2014-04-13 14:16:34",49.99,19.49
"2014-04-13 15:34:58",59.99,22.49
"2014-04-13 16:14:11",95.98,33.98
"2014-04-13 21:28:45",109.98,41.98
"2014-04-13 23:17:23",49.99,19.49
"2014-04-13 23:42:56",59.99,22.49
"2014-04-14 00:01:36",109.98,41.98
"2014-04-14 01:26:28",49.99,19.49
"2014-04-14 03:21:36",49.99,19.49
"2014-04-14 05:19:44",45.99,14.49
"2014-04-14 06:07:04",79.98,28.98
"2014-04-14 07:48:38",45.99,14.49
"2014-04-14 08:04:24",49.99,19.49
"2014-04-14 08:19:32",95.98,33.98
"2014-04-14 08:21:21",95.98,33.98
"2014-04-14 08:25:29",49.99,19.49
"2014-04-14 08:29:55",45.99,14.49
"2014-04-14 08:48:06",49.99,19.49
"2014-04-14 08:48:19",79.98,28.98
"2014-04-14 09:05:10",59.99,22.49
"2014-04-14 09:06:17",49.99,19.49
"2014-04-14 09:57:44",79.98,28.98
"2014-04-14 10:20:55",59.99,22.49
"2014-04-14 10:21:31",49.99,19.49
"2014-04-14 10:46:22",95.98,33.98
"2014-04-14 11:06:24",109.98,41.98
"2014-04-14 11:41:17",45.99,14.49
"2014-04-14 12:27:27",49.99,19.49
"2014-04-14 12:49:16",49.99,19.49
"2014-04-14 12:56:09",109.98,41.98
"2014-04-14 12:56:50",59.99,22.49
"2014-04-14 13:38:45",79.98,28.98
"2014-04-14 13:46:51",109.98,41.98
"2014-04-14 14:10:06",95.98,33.98
"2014-04-14 14:10:33",49.99,19.49
"2014-04-14 14:11:44",59.99,22.49
"2014-04-14 14:32:08",49.99,19.49
"2014-04-14 14:43:59",79.98,28.98
"2014-04-14 14:45:21",49.99,19.49
"2014-04-14 14:45:45",49.99,19.49
"2014-04-14 14:54:08",95.98,33.98
"2014-04-14 15:04:16",95.98,33.98
"2014-04-14 15:12:05",105.98,36.98
"2014-04-14 15:38:43",59.99,22.49
"2014-04-14 15:42:29",49.99,19.49
"2014-04-14 15:49:46",45.99,14.49
"2014-04-14 15:49:47",45.99,14.49
"2014-04-14 16:02:45",45.99,14.49
"2014-04-14 16:53:07",95.98,33.98
"2014-04-14 17:04:35",79.98,28.98
"2014-04-14 17:08:27",45.99,14.49
"2014-04-14 17:14:07",95.98,33.98
"2014-04-14 17:34:33",89.98,31.98
"2014-04-14 17:36:59",49.99,19.49
"2014-04-14 17:41:06",75.98,23.98
"2014-04-14 17:50:46",79.98,28.98
"2014-04-14 18:15:45",59.99,22.49
"2014-04-14 18:39:29",95.98,33.98
"2014-04-14 18:49:38",59.99,22.49
"2014-04-14 19:45:15",79.98,28.98
"2014-04-14 19:57:52",49.99,19.49
"2014-04-14 21:13:02",49.99,19.49
"2014-04-14 21:45:33",59.99,22.49
"2014-04-14 22:51:12",75.98,23.98
"2014-04-15 00:32:06",89.98,31.98
"2014-04-15 01:50:03",49.99,19.49
"2014-04-15 02:25:18",49.99,19.49
"2014-04-15 02:58:58",49.99,19.49
"2014-04-15 03:25:17",59.99,22.49
"2014-04-15 05:35:22",95.98,33.98
"2014-04-15 05:42:57",49.99,19.49
"2014-04-15 07:35:27",79.98,28.98
"2014-04-15 08:02:18",49.99,19.49
"2014-04-15 08:09:53",49.99,19.49
"2014-04-15 08:59:34",89.98,31.98
"2014-04-15 09:24:29",49.99,19.49
"2014-04-15 09:29:42",45.99,14.49
"2014-04-15 10:13:49",95.98,33.98
"2014-04-15 10:34:45",109.98,41.98
"2014-04-15 10:36:55",49.99,19.49
"2014-04-15 11:07:18",49.99,19.49
"2014-04-15 12:07:54",109.98,41.98
"2014-04-15 12:14:46",49.99,19.49
"2014-04-15 12:28:45",49.99,19.49
"2014-04-15 12:58:38",49.99,19.49
"2014-04-15 13:08:33",45.99,14.49
"2014-04-15 13:31:28",45.99,14.49
"2014-04-15 13:44:13",49.99,19.49
"2014-04-15 14:00:59",45.99,14.49
"2014-04-15 14:28:42",49.99,19.49
"2014-04-15 14:35:59",45.99,14.49
"2014-04-15 14:45:47",95.98,33.98
"2014-04-15 16:00:24",49.99,19.49
"2014-04-15 16:09:04",45.99,14.49
"2014-04-15 16:12:27",45.99,14.49
"2014-04-15 16:46:52",49.99,19.49
"2014-04-15 17:10:53",49.99,19.49
"2014-04-15 17:40:26",59.99,22.49
"2014-04-15 17:56:45",109.98,41.98
"2014-04-15 18:29:30",79.98,28.98
"2014-04-15 19:11:00",45.99,14.49
"2014-04-15 19:48:32",49.99,19.49
"2014-04-15 20:38:11",49.99,19.49
"2014-04-15 20:50:14",49.99,19.49
"2014-04-15 21:27:44",49.99,19.49
"2014-04-15 23:06:50",49.99,19.49
"2014-04-16 00:42:36",79.98,28.98
"2014-04-16 03:36:15",45.99,14.49
"2014-04-16 04:17:19",45.99,14.49
"2014-04-16 04:33:47",49.99,19.49
"2014-04-16 05:23:27",49.99,19.49
"2014-04-16 06:40:33",59.99,22.49
"2014-04-16 06:51:19",49.99,19.49
"2014-04-16 07:01:10",49.99,19.49
"2014-04-16 07:43:00",49.99,19.49
"2014-04-16 08:28:28",59.99,22.49
"2014-04-16 08:42:34",95.98,33.98
"2014-04-16 09:20:08",79.98,28.98
"2014-04-16 09:46:34",59.99,22.49
"2014-04-16 09:58:05",49.99,19.49
"2014-04-16 11:09:30",49.99,19.49
"2014-04-16 11:12:10",59.99,22.49
"2014-04-16 11:20:21",79.98,28.98
"2014-04-16 11:27:25",59.99,22.49
"2014-04-16 11:30:45",79.98,28.98
"2014-04-16 12:12:08",49.99,19.49
"2014-04-16 12:30:04",49.99,19.49
"2014-04-16 12:56:53",49.99,19.49
"2014-04-16 12:59:36",49.99,19.49
"2014-04-16 13:45:36",49.99,19.49
"2014-04-16 14:20:41",49.99,19.49
"2014-04-16 14:23:15",79.98,28.98
"2014-04-16 14:42:29",45.99,14.49
"2014-04-16 14:54:39",59.99,22.49
"2014-04-16 15:15:32",59.99,22.49
"2014-04-16 15:40:33",79.98,28.98
"2014-04-16 16:28:55",45.99,14.49
"2014-04-16 16:29:24",49.99,19.49
"2014-04-16 16:38:27",79.98,28.98
"2014-04-16 19:14:18",49.99,19.49
"2014-04-16 19:38:15",49.99,19.49
"2014-04-16 19:51:51",45.99,14.49
"2014-04-16 20:00:57",79.98,28.98
"2014-04-16 20:10:07",59.99,22.49
"2014-04-16 20:30:30",95.98,33.98
"2014-04-16 20:41:42",45.99,14.49
"2014-04-16 21:59:17",49.99,19.49
"2014-04-17 02:53:52",109.98,41.98
"2014-04-17 02:55:21",49.99,19.49
"2014-04-17 03:59:04",49.99,19.49
"2014-04-17 06:20:58",59.99,22.49
"2014-04-17 06:29:13",49.99,19.49
"2014-04-17 06:43:21",95.98,33.98
"2014-04-17 06:48:08",59.99,22.49
"2014-04-17 07:41:10",79.98,28.98
"2014-04-17 07:42:49",45.99,14.49
"2014-04-17 07:44:00",49.99,19.49
"2014-04-17 07:48:25",109.98,41.98
"2014-04-17 07:53:36",49.99,19.49
"2014-04-17 07:54:26",95.98,33.98
"2014-04-17 07:59:03",49.99,19.49
"2014-04-17 08:22:48",49.99,19.49
"2014-04-17 08:58:38",79.98,28.98
"2014-04-17 09:04:40",49.99,19.49
"2014-04-17 09:09:14",45.99,14.49
"2014-04-17 09:17:19",95.98,33.98
"2014-04-17 09:38:31",79.98,28.98
"2014-04-17 10:14:55",49.99,19.49
"2014-04-17 10:23:42",49.99,19.49
"2014-04-17 10:25:28",95.98,33.98
"2014-04-17 10:57:38",79.98,28.98
"2014-04-17 11:07:51",49.99,19.49
"2014-04-17 11:39:21",49.99,19.49
"2014-04-17 12:15:50",59.99,22.49
"2014-04-17 12:40:32",49.99,19.49
"2014-04-17 12:45:44",105.98,36.98
"2014-04-17 13:06:09",49.99,19.49
"2014-04-17 13:06:32",109.98,41.98
"2014-04-17 13:10:37",49.99,19.49
"2014-04-17 13:12:23",45.99,14.49
"2014-04-17 13:26:18",49.99,19.49
"2014-04-17 13:38:13",49.99,19.49
"2014-04-17 13:41:46",49.99,19.49
"2014-04-17 13:55:29",105.98,36.98
"2014-04-17 14:01:00",49.99,19.49
"2014-04-17 14:21:16",79.98,28.98
"2014-04-17 14:34:20",49.99,19.49
"2014-04-17 14:52:24",45.99,14.49
"2014-04-17 14:56:58",95.98,33.98
"2014-04-17 15:11:29",59.99,22.49
"2014-04-17 15:13:22",79.98,28.98
"2014-04-17 15:28:03",79.98,28.98
"2014-04-17 16:27:39",49.99,19.49
"2014-04-17 16:44:00",49.99,19.49
"2014-04-17 16:50:54",79.98,28.98
"2014-04-17 16:59:14",49.99,19.49
"2014-04-17 17:07:40",49.99,19.49
"2014-04-17 17:18:16",49.99,19.49
"2014-04-17 17:18:38",45.99,14.49
"2014-04-17 17:23:34",79.98,28.98
"2014-04-17 17:51:47",49.99,19.49
"2014-04-17 18:10:00",79.98,28.98
"2014-04-17 18:22:03",49.99,19.49
"2014-04-17 20:41:11",45.99,14.49
"2014-04-17 21:24:32",49.99,19.49
"2014-04-17 22:02:24",95.98,33.98
"2014-04-17 22:10:12",49.99,19.49
"2014-04-17 22:31:40",79.98,28.98
"2014-04-17 23:11:08",49.99,19.49
"2014-04-17 23:11:26",49.99,19.49
"2014-04-18 00:38:18",49.99,19.49
"2014-04-18 02:40:12",79.98,28.98
"2014-04-18 04:16:26",49.99,19.49
"2014-04-18 04:39:41",95.98,33.98
"2014-04-18 04:56:26",89.98,31.98
"2014-04-18 05:10:46",49.99,19.49
"2014-04-18 06:11:47",79.98,28.98
"2014-04-18 06:13:47",45.99,14.49
"2014-04-18 07:45:23",95.98,33.98
"2014-04-18 07:55:36",59.99,22.49
"2014-04-18 07:58:37",79.98,28.98
"2014-04-18 08:07:36",79.98,28.98
"2014-04-18 08:11:31",49.99,19.49
"2014-04-18 08:37:11",95.98,33.98
"2014-04-18 08:45:24",59.99,22.49
"2014-04-18 09:08:08",49.99,19.49
"2014-04-18 09:14:20",79.98,28.98
"2014-04-18 09:29:40",79.98,28.98
"2014-04-18 09:57:05",59.99,22.49
"2014-04-18 09:57:42",59.99,22.49
"2014-04-18 09:58:27",75.98,23.98
"2014-04-18 10:15:50",49.99,19.49
"2014-04-18 11:24:32",59.99,22.49
"2014-04-18 11:44:42",49.99,19.49
"2014-04-18 11:58:22",49.99,19.49
"2014-04-18 12:50:53",49.99,19.49
"2014-04-18 13:05:40",49.99,19.49
"2014-04-18 13:12:07",79.98,28.98
"2014-04-18 13:50:22",59.99,22.49
"2014-04-18 13:57:40",75.98,23.98
"2014-04-18 14:10:13",49.99,19.49
"2014-04-18 14:42:00",49.99,19.49
"2014-04-18 14:51:57",49.99,19.49
"2014-04-18 14:54:33",79.98,28.98
"2014-04-18 14:59:11",95.98,33.98
"2014-04-18 15:01:38",49.99,19.49
"2014-04-18 17:07:01",49.99,19.49
"2014-04-18 17:19:54",49.99,19.49
"2014-04-18 17:39:20",79.98,28.98
"2014-04-18 17:41:55",109.98,41.98
"2014-04-18 17:46:26",49.99,19.49
"2014-04-18 18:12:16",105.98,36.98
"2014-04-18 18:47:09",59.99,22.49
"2014-04-18 20:16:45",49.99,19.49
"2014-04-18 21:27:55",95.98,33.98
"2014-04-18 21:42:26",89.98,31.98
"2014-04-18 22:34:42",79.98,28.98
"2014-04-18 23:53:45",45.99,14.49
"2014-04-19 02:18:03",49.99,19.49
"2014-04-19 02:28:13",79.98,28.98
"2014-04-19 07:05:38",49.99,19.49
"2014-04-19 08:32:11",79.98,28.98
"2014-04-19 08:44:14",49.99,19.49
"2014-04-19 09:29:13",49.99,19.49
"2014-04-19 09:33:15",79.98,28.98
"2014-04-19 10:21:09",49.99,19.49
"2014-04-19 11:59:34",49.99,19.49
"2014-04-19 12:12:13",49.99,19.49
"2014-04-19 12:27:46",45.99,14.49
"2014-04-19 14:11:17",49.99,19.49
"2014-04-19 14:26:13",49.99,19.49
"2014-04-19 15:35:32",79.98,28.98
"2014-04-19 15:36:06",59.99,22.49
"2014-04-19 17:27:38",75.98,23.98
"2014-04-19 18:54:25",79.98,28.98
"2014-04-19 19:23:57",79.98,28.98
"2014-04-19 19:29:41",49.99,19.49
"2014-04-19 21:24:04",49.99,19.49
"2014-04-19 22:04:10",75.98,23.98
"2014-04-19 22:11:06",49.99,19.49
"2014-04-19 22:12:20",49.99,19.49
"2014-04-19 23:02:46",49.99,19.49
"2014-04-20 00:28:12",79.98,28.98
"2014-04-20 00:41:36",59.99,22.49
"2014-04-20 04:20:53",89.98,31.98
"2014-04-20 07:06:31",49.99,19.49
"2014-04-20 10:17:01",49.99,19.49
"2014-04-20 10:30:49",75.98,23.98
"2014-04-20 12:35:54",79.98,28.98
"2014-04-20 12:41:40",75.98,23.98
"2014-04-20 16:09:01",79.98,28.98
"2014-04-20 17:00:26",79.98,28.98
"2014-04-20 17:53:54",109.98,41.98
"2014-04-20 18:20:11",49.99,19.49
"2014-04-20 18:20:57",49.99,19.49
"2014-04-20 19:28:25",49.99,19.49
"2014-04-20 20:02:23",49.99,19.49
"2014-04-20 20:03:48",79.98,28.98
"2014-04-20 20:09:53",49.99,19.49
"2014-04-20 20:34:03",79.98,28.98
"2014-04-20 21:11:37",109.98,41.98
"2014-04-20 21:57:39",75.98,23.98
"2014-04-20 22:10:39",49.99,19.49
"2014-04-20 22:28:27",49.99,19.49
"2014-04-20 23:36:45",95.98,33.98
"2014-04-20 23:54:09",79.98,28.98
"2014-04-21 00:40:42",89.98,31.98
"2014-04-21 00:52:33",49.99,19.49
"2014-04-21 01:00:01",49.99,19.49
"2014-04-21 02:36:13",49.99,19.49
"2014-04-21 03:12:04",45.99,14.49
"2014-04-21 03:31:47",45.99,14.49
"2014-04-21 05:35:49",49.99,19.49
"2014-04-21 05:41:02",109.98,41.98
"2014-04-21 05:42:33",45.99,14.49
"2014-04-21 07:09:36",49.99,19.49
"2014-04-21 07:28:50",59.99,22.49
"2014-04-21 07:29:15",89.98,31.98
"2014-04-21 07:50:50",49.99,19.49
"2014-04-21 08:01:55",49.99,19.49
"2014-04-21 08:12:08",79.98,28.98
"2014-04-21 08:31:26",45.99,14.49
"2014-04-21 08:47:14",49.99,19.49
"2014-04-21 09:12:07",59.99,22.49
"2014-04-21 09:33:54",49.99,19.49
"2014-04-21 09:50:02",95.98,33.98
"2014-04-21 09:58:26",49.99,19.49
"2014-04-21 10:04:27",79.98,28.98
"2014-04-21 10:14:21",49.99,19.49
"2014-04-21 10:20:50",95.98,33.98
"2014-04-21 10:39:20",109.98,41.98
"2014-04-21 10:58:11",49.99,19.49
"2014-04-21 11:13:16",79.98,28.98
"2014-04-21 11:25:52",49.99,19.49
"2014-04-21 11:29:21",59.99,22.49
"2014-04-21 11:49:39",49.99,19.49
"2014-04-21 12:38:31",49.99,19.49
"2014-04-21 13:10:48",95.98,33.98
"2014-04-21 13:35:02",79.98,28.98
"2014-04-21 14:18:45",49.99,19.49
"2014-04-21 14:59:02",49.99,19.49
"2014-04-21 15:07:25",49.99,19.49
"2014-04-21 15:26:23",49.99,19.49
"2014-04-21 15:59:56",109.98,41.98
"2014-04-21 16:44:18",49.99,19.49
"2014-04-21 16:48:23",79.98,28.98
"2014-04-21 17:03:33",49.99,19.49
"2014-04-21 17:37:09",49.99,19.49
"2014-04-21 18:03:59",49.99,19.49
"2014-04-21 18:07:47",79.98,28.98
"2014-04-21 19:03:32",49.99,19.49
"2014-04-21 19:17:46",49.99,19.49
"2014-04-21 19:49:54",49.99,19.49
"2014-04-21 20:20:09",49.99,19.49
"2014-04-21 20:23:54",75.98,23.98
"2014-04-21 23:15:18",49.99,19.49
"2014-04-22 02:17:26",79.98,28.98
"2014-04-22 04:03:35",49.99,19.49
"2014-04-22 04:40:41",49.99,19.49
"2014-04-22 07:00:22",49.99,19.49
"2014-04-22 07:08:32",49.99,19.49
"2014-04-22 07:13:07",49.99,19.49
"2014-04-22 07:25:24",109.98,41.98
"2014-04-22 07:51:11",49.99,19.49
"2014-04-22 08:30:37",49.99,19.49
"2014-04-22 08:34:31",49.99,19.49
"2014-04-22 08:46:16",75.98,23.98
"2014-04-22 09:01:24",49.99,19.49
"2014-04-22 09:13:59",79.98,28.98
"2014-04-22 10:05:20",59.99,22.49
"2014-04-22 10:10:02",49.99,19.49
"2014-04-22 10:12:26",45.99,14.49
"2014-04-22 11:14:41",59.99,22.49
"2014-04-22 11:19:08",45.99,14.49
"2014-04-22 11:28:26",49.99,19.49
"2014-04-22 11:38:20",49.99,19.49
"2014-04-22 12:22:18",79.98,28.98
"2014-04-22 12:33:50",49.99,19.49
"2014-04-22 12:43:17",75.98,23.98
"2014-04-22 13:09:15",49.99,19.49
"2014-04-22 13:15:37",49.99,19.49
"2014-04-22 13:16:03",49.99,19.49
"2014-04-22 14:06:13",79.98,28.98
"2014-04-22 14:29:25",49.99,19.49
"2014-04-22 14:33:04",49.99,19.49
"2014-04-22 14:39:53",49.99,19.49
"2014-04-22 14:42:56",59.99,22.49
"2014-04-22 14:53:17",49.99,19.49
"2014-04-22 15:19:30",45.99,14.49
"2014-04-22 15:32:37",45.99,14.49
"2014-04-22 15:45:49",109.98,41.98
"2014-04-22 16:03:16",49.99,19.49
"2014-04-22 20:48:00",49.99,19.49
"2014-04-22 21:22:50",49.99,19.49
"2014-04-22 21:44:16",49.99,19.49
"2014-04-22 23:11:46",79.98,28.98
"2014-04-23 00:07:33",59.99,22.49
"2014-04-23 01:21:15",79.98,28.98
"2014-04-23 04:31:49",49.99,19.49
"2014-04-23 05:16:13",59.99,22.49
"2014-04-23 06:08:11",49.99,19.49
"2014-04-23 06:19:21",49.99,19.49
"2014-04-23 06:22:49",49.99,19.49
"2014-04-23 06:32:25",59.99,22.49
"2014-04-23 06:42:31",79.98,28.98
"2014-04-23 07:04:42",49.99,19.49
"2014-04-23 07:18:36",79.98,28.98
"2014-04-23 07:23:29",59.99,22.49
"2014-04-23 07:23:37",45.99,14.49
"2014-04-23 07:40:24",49.99,19.49
"2014-04-23 07:41:13",49.99,19.49
"2014-04-23 07:45:13",79.98,28.98
"2014-04-23 07:54:25",59.99,22.49
"2014-04-23 08:17:42",45.99,14.49
"2014-04-23 08:29:31",79.98,28.98
"2014-04-23 08:31:58",49.99,19.49
"2014-04-23 09:01:41",59.99,22.49
"2014-04-23 09:03:06",45.99,14.49
"2014-04-23 09:19:50",49.99,19.49
"2014-04-23 09:31:22",49.99,19.49
"2014-04-23 09:31:25",49.99,19.49
"2014-04-23 09:42:18",79.98,28.98
"2014-04-23 09:54:56",95.98,33.98
"2014-04-23 10:16:29",49.99,19.49
"2014-04-23 10:24:12",79.98,28.98
"2014-04-23 10:27:27",45.99,14.49
"2014-04-23 11:12:17",45.99,14.49
"2014-04-23 11:13:51",59.99,22.49
"2014-04-23 11:22:00",49.99,19.49
"2014-04-23 11:29:55",75.98,23.98
"2014-04-23 11:34:25",75.98,23.98
"2014-04-23 11:57:16",49.99,19.49
"2014-04-23 12:04:24",49.99,19.49
"2014-04-23 12:14:53",49.99,19.49
"2014-04-23 12:19:16",79.98,28.98
"2014-04-23 12:26:35",79.98,28.98
"2014-04-23 13:21:53",45.99,14.49
"2014-04-23 13:48:07",79.98,28.98
"2014-04-23 14:00:55",45.99,14.49
"2014-04-23 14:31:04",49.99,19.49
"2014-04-23 14:33:11",89.98,31.98
"2014-04-23 14:38:26",49.99,19.49
"2014-04-23 14:42:00",45.99,14.49
"2014-04-23 14:43:34",79.98,28.98
"2014-04-23 14:50:14",95.98,33.98
"2014-04-23 15:07:37",49.99,19.49
"2014-04-23 15:30:44",79.98,28.98
"2014-04-23 15:57:04",89.98,31.98
"2014-04-23 16:03:58",79.98,28.98
"2014-04-23 17:21:36",49.99,19.49
"2014-04-23 17:26:07",79.98,28.98
"2014-04-23 17:27:17",49.99,19.49
"2014-04-23 17:32:55",49.99,19.49
"2014-04-23 18:08:04",49.99,19.49
"2014-04-23 18:47:55",79.98,28.98
"2014-04-23 18:49:38",59.99,22.49
"2014-04-23 19:05:23",49.99,19.49
"2014-04-23 19:07:29",109.98,41.98
"2014-04-23 19:21:37",109.98,41.98
"2014-04-23 20:03:43",75.98,23.98
"2014-04-23 20:45:30",59.99,22.49
"2014-04-23 20:52:15",79.98,28.98
"2014-04-23 21:25:33",95.98,33.98
"2014-04-23 22:09:01",79.98,28.98
"2014-04-23 22:43:34",79.98,28.98
"2014-04-23 23:15:54",49.99,19.49
"2014-04-24 01:20:52",49.99,19.49
"2014-04-24 01:47:32",49.99,19.49
"2014-04-24 02:01:56",49.99,19.49
"2014-04-24 02:31:43",49.99,19.49
"2014-04-24 03:14:07",49.99,19.49
"2014-04-24 04:00:46",49.99,19.49
"2014-04-24 04:29:28",45.99,14.49
"2014-04-24 05:07:44",49.99,19.49
"2014-04-24 05:17:10",95.98,33.98
"2014-04-24 05:19:11",79.98,28.98
"2014-04-24 06:39:41",79.98,28.98
"2014-04-24 06:57:24",49.99,19.49
"2014-04-24 07:44:28",49.99,19.49
"2014-04-24 09:31:30",89.98,31.98
"2014-04-24 09:36:35",79.98,28.98
"2014-04-24 09:42:44",49.99,19.49
"2014-04-24 10:07:56",95.98,33.98
"2014-04-24 10:11:31",79.98,28.98
"2014-04-24 10:36:38",45.99,14.49
"2014-04-24 10:47:42",79.98,28.98
"2014-04-24 10:49:19",79.98,28.98
"2014-04-24 11:04:55",75.98,23.98
"2014-04-24 11:44:26",75.98,23.98
"2014-04-24 11:53:06",49.99,19.49
"2014-04-24 12:00:24",49.99,19.49
"2014-04-24 12:03:47",79.98,28.98
"2014-04-24 12:09:15",49.99,19.49
"2014-04-24 12:10:45",49.99,19.49
"2014-04-24 13:11:16",49.99,19.49
"2014-04-24 13:23:52",49.99,19.49
"2014-04-24 13:49:30",109.98,41.98
"2014-04-24 14:07:19",75.98,23.98
"2014-04-24 14:12:53",49.99,19.49
"2014-04-24 14:36:57",59.99,22.49
"2014-04-24 14:48:34",49.99,19.49
"2014-04-24 15:05:36",49.99,19.49
"2014-04-24 15:08:33",95.98,33.98
"2014-04-24 15:38:38",49.99,19.49
"2014-04-24 15:39:12",49.99,19.49
"2014-04-24 15:42:52",49.99,19.49
"2014-04-24 16:17:38",49.99,19.49
"2014-04-24 16:28:13",79.98,28.98
"2014-04-24 16:32:30",75.98,23.98
"2014-04-24 16:39:46",109.98,41.98
"2014-04-24 17:54:44",49.99,19.49
"2014-04-24 19:22:52",79.98,28.98
"2014-04-24 19:39:26",49.99,19.49
"2014-04-24 20:02:19",49.99,19.49
"2014-04-24 20:03:12",109.98,41.98
"2014-04-24 21:53:03",95.98,33.98
"2014-04-24 23:43:04",79.98,28.98
"2014-04-24 23:59:57",75.98,23.98
"2014-04-25 00:28:58",95.98,33.98
"2014-04-25 01:01:00",49.99,19.49
"2014-04-25 01:14:59",49.99,19.49
"2014-04-25 02:42:39",49.99,19.49
"2014-04-25 06:22:31",45.99,14.49
"2014-04-25 06:39:41",49.99,19.49
"2014-04-25 06:40:17",79.98,28.98
"2014-04-25 06:57:24",49.99,19.49
"2014-04-25 07:04:39",79.98,28.98
