created_at,website_session_id,pageview_url,billing_price,billing_2_price
"2012-07-16 11:27:03",15292,/billing,49.99,NULL
"2012-07-16 13:25:14",15313,/billing,49.99,NULL
"2012-07-16 16:34:41",15339,/billing,49.99,NULL
"2012-07-16 17:17:59",15343,/billing,49.99,NULL
"2012-07-16 22:45:50",15366,/billing,49.99,NULL
"2012-07-17 03:43:11",15375,/billing,49.99,NULL
"2012-07-17 11:18:34",15440,/billing,49.99,NULL
"2012-07-17 11:23:08",15444,/billing,49.99,NULL
"2012-07-17 15:21:16",15490,/billing,49.99,NULL
"2012-07-17 16:08:05",15503,/billing,49.99,NULL
"2012-07-17 18:29:43",15527,/billing,49.99,NULL
"2012-07-17 19:21:08",15534,/billing,49.99,NULL
"2012-07-18 06:25:04",15570,/billing,49.99,NULL
"2012-07-18 08:18:16",15584,/billing,49.99,NULL
"2012-07-18 20:06:59",15711,/billing,49.99,NULL
"2012-07-18 21:31:30",15716,/billing,49.99,NULL
"2012-07-19 09:13:56",15776,/billing,49.99,NULL
"2012-07-19 13:54:59",15819,/billing,49.99,NULL
"2012-07-19 15:43:50",15845,/billing,49.99,NULL
"2012-07-19 19:50:52",15872,/billing,49.99,NULL
"2012-07-19 21:02:09",15883,/billing,49.99,NULL
"2012-07-19 22:24:37",15891,/billing,49.99,NULL
"2012-07-20 03:33:28",15903,/billing,49.99,NULL
"2012-07-20 05:15:50",15907,/billing,49.99,NULL
"2012-07-20 06:57:24",15918,/billing,49.99,NULL
"2012-07-20 13:29:01",15984,/billing,49.99,NULL
"2012-07-20 14:43:14",16003,/billing,49.99,NULL
"2012-07-20 14:48:55",16002,/billing,49.99,NULL
"2012-07-20 15:02:38",16005,/billing,49.99,NULL
"2012-07-20 15:06:32",16004,/billing,49.99,NULL
"2012-07-20 15:10:04",16007,/billing,49.99,NULL
"2012-07-20 16:44:15",16025,/billing,49.99,NULL
"2012-07-20 18:41:06",16037,/billing,49.99,NULL
"2012-07-20 18:52:28",16038,/billing,49.99,NULL
"2012-07-21 02:05:00",16061,/billing,49.99,NULL
"2012-07-21 06:55:15",16069,/billing,49.99,NULL
"2012-07-21 09:33:18",16076,/billing,49.99,NULL
"2012-07-21 16:06:33",16099,/billing,49.99,NULL
"2012-07-21 21:59:25",16115,/billing,49.99,NULL
"2012-07-22 01:43:01",16121,/billing,49.99,NULL
"2012-07-22 10:55:16",16145,/billing,49.99,NULL
"2012-07-22 18:55:07",16172,/billing,49.99,NULL
"2012-07-23 01:10:58",16190,/billing,49.99,NULL
"2012-07-23 04:09:52",16200,/billing,49.99,NULL
"2012-07-23 06:47:18",16214,/billing,49.99,NULL
"2012-07-23 08:07:03",16230,/billing,49.99,NULL
"2012-07-23 11:33:06",16273,/billing,49.99,NULL
"2012-07-23 15:31:02",16308,/billing,49.99,NULL
"2012-07-23 16:23:49",16320,/billing,49.99,NULL
"2012-07-24 08:38:29",16405,/billing,49.99,NULL
"2012-07-24 09:09:44",16412,/billing,49.99,NULL
"2012-07-24 10:25:30",16421,/billing,49.99,NULL
"2012-07-24 14:37:52",16462,/billing,49.99,NULL
"2012-07-24 18:59:33",16505,/billing,49.99,NULL
"2012-07-24 19:17:15",16507,/billing,49.99,NULL
"2012-07-24 20:25:22",16509,/billing,49.99,NULL
"2012-07-25 01:01:08",16519,/billing,49.99,NULL
"2012-07-25 10:00:02",16581,/billing,49.99,NULL
"2012-07-25 10:06:20",16587,/billing,49.99,NULL
"2012-07-25 10:09:18",16586,/billing,49.99,NULL
"2012-07-25 10:14:12",16589,/billing,49.99,NULL
"2012-07-25 15:50:25",16641,/billing,49.99,NULL
"2012-07-25 23:13:26",16689,/billing,49.99,NULL
"2012-07-26 07:45:11",16721,/billing,49.99,NULL
"2012-07-26 10:59:30",16751,/billing,49.99,NULL
"2012-07-26 12:54:17",16768,/billing,49.99,NULL
"2012-07-26 13:48:29",16779,/billing,49.99,NULL
"2012-07-26 16:18:16",16807,/billing,49.99,NULL
"2012-07-26 18:26:05",16825,/billing,49.99,NULL
"2012-07-26 20:51:32",16839,/billing,49.99,NULL
"2012-07-27 02:28:00",16852,/billing,49.99,NULL
"2012-07-27 04:31:24",16859,/billing,49.99,NULL
"2012-07-27 04:56:07",16862,/billing,49.99,NULL
"2012-07-27 09:14:55",16897,/billing,49.99,NULL
"2012-07-27 10:38:13",16912,/billing,49.99,NULL
"2012-07-27 17:36:31",16971,/billing,49.99,NULL
"2012-07-27 23:14:14",16993,/billing,49.99,NULL
"2012-07-28 11:24:23",17033,/billing,49.99,NULL
"2012-07-28 12:15:42",17038,/billing,49.99,NULL
"2012-07-28 18:52:03",17061,/billing,49.99,NULL
"2012-07-29 10:51:38",17096,/billing,49.99,NULL
"2012-07-29 15:11:18",17120,/billing,49.99,NULL
"2012-07-29 18:39:03",17129,/billing,49.99,NULL
"2012-07-29 21:11:31",17141,/billing,49.99,NULL
"2012-07-30 06:57:32",17192,/billing,49.99,NULL
"2012-07-30 12:53:20",17274,/billing,49.99,NULL
"2012-07-30 13:16:41",17276,/billing,49.99,NULL
"2012-07-30 15:27:05",17298,/billing,49.99,NULL
"2012-07-31 00:30:41",17370,/billing,49.99,NULL
"2012-07-31 01:32:22",17376,/billing,49.99,NULL
"2012-07-31 03:02:09",17381,/billing,49.99,NULL
"2012-07-31 09:21:31",17421,/billing,49.99,NULL
"2012-07-31 11:27:41",17451,/billing,49.99,NULL
"2012-07-31 14:34:26",17503,/billing,49.99,NULL
"2012-07-31 20:55:03",17553,/billing,49.99,NULL
"2012-08-01 06:39:11",17593,/billing,49.99,NULL
"2012-08-01 06:44:10",17594,/billing,49.99,NULL
"2012-08-01 10:03:39",17642,/billing,49.99,NULL
"2012-08-01 10:40:03",17656,/billing,49.99,NULL
"2012-08-01 10:42:29",17657,/billing,49.99,NULL
"2012-08-01 11:49:30",17670,/billing,49.99,NULL
"2012-08-01 13:27:35",17694,/billing,49.99,NULL
"2012-08-01 13:43:39",17702,/billing,49.99,NULL
"2012-08-01 16:03:07",17729,/billing,49.99,NULL
"2012-08-01 19:09:03",17760,/billing,49.99,NULL
"2012-08-01 23:58:58",17780,/billing,49.99,NULL
"2012-08-02 00:04:06",17781,/billing,49.99,NULL
"2012-08-02 06:47:40",17802,/billing,49.99,NULL
"2012-08-02 06:51:55",17801,/billing,49.99,NULL
"2012-08-02 07:04:40",17803,/billing,49.99,NULL
"2012-08-02 08:19:15",17815,/billing,49.99,NULL
"2012-08-02 09:39:01",17829,/billing,49.99,NULL
"2012-08-02 11:14:31",17851,/billing,49.99,NULL
"2012-08-02 11:33:45",17860,/billing,49.99,NULL
"2012-08-02 11:44:42",17863,/billing,49.99,NULL
"2012-08-02 11:56:20",17868,/billing,49.99,NULL
"2012-08-02 14:32:03",17903,/billing,49.99,NULL
"2012-08-02 15:20:57",17912,/billing,49.99,NULL
"2012-08-02 15:54:09",17918,/billing,49.99,NULL
"2012-08-02 16:28:21",17926,/billing,49.99,NULL
"2012-08-02 20:52:26",17964,/billing,49.99,NULL
"2012-08-02 22:26:06",17973,/billing,49.99,NULL
"2012-08-03 08:05:00",18021,/billing,49.99,NULL
"2012-08-03 08:15:53",18025,/billing,49.99,NULL
"2012-08-03 08:32:05",18029,/billing,49.99,NULL
"2012-08-03 09:44:39",18058,/billing,49.99,NULL
"2012-08-03 10:02:06",18059,/billing,49.99,NULL
"2012-08-03 10:36:47",18066,/billing,49.99,NULL
"2012-08-03 11:15:11",18078,/billing,49.99,NULL
"2012-08-03 12:41:20",18096,/billing,49.99,NULL
"2012-08-03 16:22:47",18124,/billing,49.99,NULL
"2012-08-03 21:10:27",18145,/billing,49.99,NULL
"2012-08-04 00:05:48",18154,/billing,49.99,NULL
"2012-08-04 04:56:21",18170,/billing,49.99,NULL
"2012-08-04 21:18:06",18238,/billing,49.99,NULL
"2012-08-05 11:21:34",18290,/billing,49.99,NULL
"2012-08-05 13:53:02",18295,/billing,49.99,NULL
"2012-08-05 17:04:14",18305,/billing,49.99,NULL
"2012-08-06 03:00:42",18351,/billing,49.99,NULL
"2012-08-06 06:03:53",18365,/billing,49.99,NULL
"2012-08-06 07:51:16",18376,/billing,49.99,NULL
"2012-08-06 10:18:50",18413,/billing,49.99,NULL
"2012-08-06 10:22:26",18420,/billing,49.99,NULL
"2012-08-06 12:05:41",18439,/billing,49.99,NULL
"2012-08-06 14:25:07",18467,/billing,49.99,NULL
"2012-08-06 15:18:57",18478,/billing,49.99,NULL
"2012-08-07 10:47:53",18627,/billing,49.99,NULL
"2012-08-07 12:01:50",18643,/billing,49.99,NULL
"2012-08-07 12:37:19",18655,/billing,49.99,NULL
"2012-08-07 13:51:04",18662,/billing,49.99,NULL
"2012-08-07 15:29:47",18687,/billing,49.99,NULL
"2012-08-07 20:07:11",18729,/billing,49.99,NULL
"2012-08-08 08:51:17",18800,/billing,49.99,NULL
"2012-08-08 11:56:51",18843,/billing,49.99,NULL
"2012-08-08 13:13:33",18867,/billing,49.99,NULL
"2012-08-08 13:29:41",18872,/billing,49.99,NULL
"2012-08-08 14:15:40",18884,/billing,49.99,NULL
"2012-08-08 14:46:40",18891,/billing,49.99,NULL
"2012-08-08 15:50:37",18909,/billing,49.99,NULL
"2012-08-08 18:02:27",18941,/billing,49.99,NULL
"2012-08-08 20:04:01",18956,/billing,49.99,NULL
"2012-08-08 20:17:02",18961,/billing,49.99,NULL
"2012-08-08 22:06:07",18975,/billing,49.99,NULL
"2012-08-08 22:30:50",18977,/billing,49.99,NULL
"2012-08-08 23:08:23",18983,/billing,49.99,NULL
"2012-08-09 08:24:11",19037,/billing,49.99,NULL
"2012-08-09 08:26:58",19038,/billing,49.99,NULL
"2012-08-09 08:38:08",19039,/billing,49.99,NULL
"2012-08-09 09:35:51",19053,/billing,49.99,NULL
"2012-08-09 10:39:06",19068,/billing,49.99,NULL
"2012-08-09 11:40:02",19086,/billing,49.99,NULL
"2012-08-09 12:12:07",19091,/billing,49.99,NULL
"2012-08-09 12:31:22",19101,/billing,49.99,NULL
"2012-08-09 15:55:25",19149,/billing,49.99,NULL
"2012-08-09 19:08:08",19175,/billing,49.99,NULL
"2012-08-10 11:23:33",19306,/billing,49.99,NULL
"2012-08-10 12:24:05",19315,/billing,49.99,NULL
"2012-08-10 13:53:46",19330,/billing,49.99,NULL
"2012-08-10 16:53:23",19359,/billing,49.99,NULL
"2012-08-10 19:15:48",19375,/billing,49.99,NULL
"2012-08-11 05:37:15",19406,/billing,49.99,NULL
"2012-08-11 12:26:47",19432,/billing,49.99,NULL
"2012-08-11 13:15:47",19442,/billing,49.99,NULL
"2012-08-11 23:05:31",19478,/billing,49.99,NULL
"2012-08-12 19:26:03",19551,/billing,49.99,NULL
"2012-08-12 20:16:34",19560,/billing,49.99,NULL
"2012-08-12 20:26:16",19561,/billing,49.99,NULL
"2012-08-12 22:07:26",19570,/billing,49.99,NULL
"2012-08-12 22:56:14",19578,/billing,49.99,NULL
"2012-08-13 06:38:36",19607,/billing,49.99,NULL
"2012-08-13 11:46:08",19665,/billing,49.99,NULL
"2012-08-13 13:55:35",19686,/billing,49.99,NULL
"2012-08-13 14:41:04",19695,/billing,49.99,NULL
"2012-08-13 16:16:05",19722,/billing,49.99,NULL
"2012-08-13 16:19:51",19721,/billing,49.99,NULL
"2012-08-13 17:47:48",19737,/billing,49.99,NULL
"2012-08-13 20:20:53",19759,/billing,49.99,NULL
"2012-08-14 04:06:08",19784,/billing,49.99,NULL
"2012-08-14 06:47:34",19801,/billing,49.99,NULL
"2012-08-14 10:00:39",19841,/billing,49.99,NULL
"2012-08-14 10:51:04",19850,/billing,49.99,NULL
"2012-08-14 11:35:56",19856,/billing,49.99,NULL
"2012-08-14 12:08:03",19862,/billing,49.99,NULL
"2012-08-14 15:05:49",19900,/billing,49.99,NULL
"2012-08-14 17:20:00",19920,/billing,49.99,NULL
"2012-08-14 19:42:38",19945,/billing,49.99,NULL
"2012-08-15 05:28:33",19987,/billing,49.99,NULL
"2012-08-15 09:24:40",20019,/billing,49.99,NULL
"2012-08-15 16:53:08",20129,/billing,49.99,NULL
"2012-08-15 18:17:39",20142,/billing,49.99,NULL
"2012-08-16 00:32:42",20180,/billing,49.99,NULL
"2012-08-16 12:33:56",20280,/billing,49.99,NULL
"2012-08-16 13:21:11",20289,/billing,49.99,NULL
"2012-08-16 19:25:35",20354,/billing,49.99,NULL
"2012-08-16 20:09:31",20362,/billing,49.99,NULL
"2012-08-16 20:21:07",20363,/billing,49.99,NULL
"2012-08-16 20:39:48",20364,/billing,49.99,NULL
"2012-08-17 13:27:46",20492,/billing,49.99,NULL
"2012-08-17 19:37:25",20551,/billing,49.99,NULL
"2012-08-18 07:17:52",20583,/billing,49.99,NULL
"2012-08-18 09:06:51",20595,/billing,49.99,NULL
"2012-08-18 20:53:48",20652,/billing,49.99,NULL
"2012-08-19 13:28:21",20708,/billing,49.99,NULL
"2012-08-19 15:47:09",20729,/billing,49.99,NULL
"2012-08-19 17:50:19",20740,/billing,49.99,NULL
"2012-08-19 22:04:43",20773,/billing,49.99,NULL
"2012-08-20 06:01:50",20809,/billing,49.99,NULL
"2012-08-20 08:06:24",20830,/billing,49.99,NULL
"2012-08-20 08:50:33",20840,/billing,49.99,NULL
"2012-08-20 09:00:34",20845,/billing,49.99,NULL
"2012-08-20 09:34:59",20857,/billing,49.99,NULL
"2012-08-20 09:57:56",20867,/billing,49.99,NULL
"2012-08-20 10:45:03",20882,/billing,49.99,NULL
"2012-08-20 12:50:25",20926,/billing,49.99,NULL
"2012-08-20 13:01:23",20932,/billing,49.99,NULL
"2012-08-20 13:16:35",20936,/billing,49.99,NULL
"2012-08-20 16:11:58",20982,/billing,49.99,NULL
"2012-08-20 16:50:17",20991,/billing,49.99,NULL
"2012-08-21 06:31:19",21087,/billing,49.99,NULL
"2012-08-21 10:52:13",21146,/billing,49.99,NULL
"2012-08-21 10:56:07",21151,/billing,49.99,NULL
"2012-08-21 11:12:31",21159,/billing,49.99,NULL
"2012-08-21 11:13:28",21152,/billing,49.99,NULL
"2012-08-21 12:35:50",21181,/billing,49.99,NULL
"2012-08-21 16:48:13",21248,/billing,49.99,NULL
"2012-08-21 17:46:47",21259,/billing,49.99,NULL
"2012-08-21 19:16:37",21279,/billing,49.99,NULL
"2012-08-22 03:43:35",21331,/billing,49.99,NULL
"2012-08-22 08:54:27",21377,/billing,49.99,NULL
"2012-08-22 10:39:35",21414,/billing,49.99,NULL
"2012-08-22 11:43:49",21434,/billing,49.99,NULL
"2012-08-22 14:29:25",21475,/billing,49.99,NULL
"2012-08-22 15:53:01",21506,/billing,49.99,NULL
"2012-08-22 16:21:57",21514,/billing,49.99,NULL
"2012-08-22 21:35:34",21569,/billing,49.99,NULL
"2012-08-23 02:43:22",21597,/billing,49.99,NULL
"2012-08-23 10:19:53",21685,/billing,49.99,NULL
"2012-08-23 11:16:18",21704,/billing,49.99,NULL
"2012-08-23 12:11:29",21717,/billing,49.99,NULL
"2012-08-23 14:15:19",21756,/billing,49.99,NULL
"2012-08-23 14:16:38",21757,/billing,49.99,NULL
"2012-08-23 14:35:55",21767,/billing,49.99,NULL
"2012-08-23 16:03:16",21791,/billing,49.99,NULL
"2012-08-23 17:24:15",21807,/billing,49.99,NULL
"2012-08-23 17:47:50",21812,/billing,49.99,NULL
"2012-08-24 08:59:45",21908,/billing,49.99,NULL
"2012-08-24 09:11:14",21910,/billing,49.99,NULL
"2012-08-24 09:49:23",21922,/billing,49.99,NULL
"2012-08-24 10:27:07",21930,/billing,49.99,NULL
"2012-08-24 11:08:47",21948,/billing,49.99,NULL
"2012-08-24 11:12:09",21954,/billing,49.99,NULL
"2012-08-24 14:54:24",22003,/billing,49.99,NULL
"2012-08-24 14:57:30",22000,/billing,49.99,NULL
"2012-08-24 16:36:07",22025,/billing,49.99,NULL
"2012-08-24 17:02:15",22028,/billing,49.99,NULL
"2012-08-25 11:17:26",22127,/billing,49.99,NULL
"2012-08-25 19:58:56",22172,/billing,49.99,NULL
"2012-08-26 11:45:57",22242,/billing,49.99,NULL
"2012-08-26 12:52:41",22249,/billing,49.99,NULL
"2012-08-26 12:59:16",22247,/billing,49.99,NULL
"2012-08-26 17:09:43",22272,/billing,49.99,NULL
"2012-08-26 17:14:57",22274,/billing,49.99,NULL
"2012-08-26 22:57:50",22318,/billing,49.99,NULL
"2012-08-26 23:04:07",22319,/billing,49.99,NULL
"2012-08-27 08:41:02",22397,/billing,49.99,NULL
"2012-08-27 09:40:25",22416,/billing,49.99,NULL
"2012-08-27 10:05:19",22423,/billing,49.99,NULL
"2012-08-27 13:03:55",22475,/billing,49.99,NULL
"2012-08-27 15:33:06",22514,/billing,49.99,NULL
"2012-08-27 22:12:14",22589,/billing,49.99,NULL
"2012-08-28 04:19:43",22614,/billing,49.99,NULL
"2012-08-28 07:32:22",22638,/billing,49.99,NULL
"2012-08-28 11:27:46",22703,/billing,49.99,NULL
"2012-08-28 12:49:40",22727,/billing,49.99,NULL
"2012-08-28 14:12:31",22760,/billing,49.99,NULL
"2012-08-28 16:01:45",22791,/billing,49.99,NULL
"2012-08-28 16:42:21",22798,/billing,49.99,NULL
"2012-08-28 16:45:25",22801,/billing,49.99,NULL
"2012-08-28 19:36:40",22834,/billing,49.99,NULL
"2012-08-28 19:52:47",22839,/billing,49.99,NULL
"2012-08-29 00:38:05",22875,/billing,49.99,NULL
"2012-08-29 05:49:36",22907,/billing,49.99,NULL
"2012-08-29 07:30:50",22926,/billing,49.99,NULL
"2012-08-29 08:08:39",22942,/billing,49.99,NULL
"2012-08-29 11:08:59",23003,/billing,49.99,NULL
"2012-08-29 13:13:28",23043,/billing,49.99,NULL
"2012-08-29 14:37:41",23066,/billing,49.99,NULL
"2012-08-29 15:21:09",23077,/billing,49.99,NULL
"2012-08-29 16:57:10",23100,/billing,49.99,NULL
"2012-08-29 19:26:32",23135,/billing,49.99,NULL
"2012-08-30 01:56:59",23186,/billing,49.99,NULL
"2012-08-30 08:36:14",23239,/billing,49.99,NULL
"2012-08-30 09:12:49",23256,/billing,49.99,NULL
"2012-08-30 12:26:05",23309,/billing,49.99,NULL
"2012-08-30 12:56:12",23323,/billing,49.99,NULL
"2012-08-30 14:44:35",23353,/billing,49.99,NULL
"2012-08-30 14:55:49",23357,/billing,49.99,NULL
"2012-08-30 14:59:18",23358,/billing,49.99,NULL
"2012-08-30 15:48:10",23368,/billing,49.99,NULL
"2012-08-30 19:00:35",23399,/billing,49.99,NULL
"2012-08-31 04:26:18",23460,/billing,49.99,NULL
"2012-08-31 09:57:46",23526,/billing,49.99,NULL
"2012-08-31 19:14:56",23648,/billing,49.99,NULL
"2012-09-01 11:07:47",23710,/billing,49.99,NULL
"2012-09-01 11:15:01",23712,/billing,49.99,NULL
"2012-09-01 14:18:27",23733,/billing,49.99,NULL
"2012-09-01 14:59:10",23739,/billing,49.99,NULL
"2012-09-01 18:13:39",23754,/billing,49.99,NULL
"2012-09-01 19:59:10",23763,/billing,49.99,NULL
"2012-09-02 21:36:09",23876,/billing,49.99,NULL
"2012-09-03 12:05:11",23972,/billing,49.99,NULL
"2012-09-03 12:10:41",23971,/billing,49.99,NULL
"2012-09-03 12:55:56",23981,/billing,49.99,NULL
"2012-09-03 13:51:27",23997,/billing,49.99,NULL
"2012-09-03 14:28:29",24004,/billing,49.99,NULL
"2012-09-03 15:17:26",24011,/billing,49.99,NULL
"2012-09-03 16:09:54",24019,/billing,49.99,NULL
"2012-09-04 06:08:59",24102,/billing,49.99,NULL
"2012-09-04 08:10:10",24120,/billing,49.99,NULL
"2012-09-04 08:15:24",24121,/billing,49.99,NULL
"2012-09-04 10:06:19",24151,/billing,49.99,NULL
"2012-09-04 12:09:10",24177,/billing,49.99,NULL
"2012-09-04 12:20:43",24180,/billing,49.99,NULL
"2012-09-04 12:46:33",24189,/billing,49.99,NULL
"2012-09-04 16:10:59",24237,/billing,49.99,NULL
"2012-09-04 19:51:10",24276,/billing,49.99,NULL
"2012-09-04 20:52:04",24284,/billing,49.99,NULL
"2012-09-04 21:33:29",24291,/billing,49.99,NULL
"2012-09-04 21:56:41",24294,/billing,49.99,NULL
"2012-09-05 04:58:23",24320,/billing,49.99,NULL
"2012-09-05 05:15:18",24323,/billing,49.99,NULL
"2012-09-05 11:12:47",24421,/billing,49.99,NULL
"2012-09-05 11:28:43",24430,/billing,49.99,NULL
"2012-09-05 13:21:23",24464,/billing,49.99,NULL
"2012-09-05 13:24:03",24465,/billing,49.99,NULL
"2012-09-05 13:28:31",24466,/billing,49.99,NULL
"2012-09-05 16:00:25",24516,/billing,49.99,NULL
"2012-09-05 17:05:53",24532,/billing,49.99,NULL
"2012-09-05 17:23:29",24535,/billing,49.99,NULL
"2012-09-06 00:19:20",24593,/billing,49.99,NULL
"2012-09-06 01:22:44",24603,/billing,49.99,NULL
"2012-09-06 01:55:12",24605,/billing,49.99,NULL
"2012-09-06 11:31:11",24690,/billing,49.99,NULL
"2012-09-06 12:35:48",24711,/billing,49.99,NULL
"2012-09-06 13:26:37",24730,/billing,49.99,NULL
"2012-09-06 15:21:50",24760,/billing,49.99,NULL
"2012-09-06 15:48:43",24766,/billing,49.99,NULL
"2012-09-06 17:57:16",24794,/billing,49.99,NULL
"2012-09-06 19:11:36",24809,/billing,49.99,NULL
"2012-09-06 19:14:43",24810,/billing,49.99,NULL
"2012-09-06 19:24:26",24814,/billing,49.99,NULL
"2012-09-07 03:03:00",24854,/billing,49.99,NULL
"2012-09-07 07:31:35",24890,/billing,49.99,NULL
"2012-09-07 10:09:34",24940,/billing,49.99,NULL
"2012-09-07 10:12:54",24939,/billing,49.99,NULL
"2012-09-07 12:23:35",24976,/billing,49.99,NULL
"2012-09-07 15:48:42",25037,/billing,49.99,NULL
"2012-09-07 19:45:10",25060,/billing,49.99,NULL
"2012-09-07 19:51:57",25062,/billing,49.99,NULL
"2012-09-07 20:59:36",25068,/billing,49.99,NULL
"2012-09-08 13:49:39",25137,/billing,49.99,NULL
"2012-09-08 15:58:04",25151,/billing,49.99,NULL
"2012-09-08 16:19:22",25155,/billing,49.99,NULL
"2012-09-08 17:49:52",25159,/billing,49.99,NULL
"2012-09-08 18:43:56",25164,/billing,49.99,NULL
"2012-09-09 08:24:33",25230,/billing,49.99,NULL
"2012-09-09 11:03:20",25241,/billing,49.99,NULL
"2012-09-09 16:31:22",25278,/billing,49.99,NULL
"2012-09-09 19:53:14",25306,/billing,49.99,NULL
"2012-09-09 22:17:39",25325,/billing-2,NULL,49.99
"2012-09-10 03:44:53",25343,/billing,49.99,NULL
"2012-09-10 06:01:41",25353,/billing,49.99,NULL
"2012-09-10 06:41:10",25358,/billing-2,NULL,49.99
"2012-09-10 07:29:30",25368,/billing,49.99,NULL
"2012-09-10 09:24:00",25393,/billing,49.99,NULL
"2012-09-10 10:26:55",25411,/billing-2,NULL,49.99
"2012-09-10 13:10:04",25454,/billing-2,NULL,49.99
"2012-09-10 16:29:05",25508,/billing,49.99,NULL
"2012-09-10 17:16:09",25516,/billing-2,NULL,49.99
"2012-09-10 20:06:57",25539,/billing,49.99,NULL
"2012-09-10 22:35:41",25565,/billing-2,NULL,49.99
"2012-09-11 04:45:19",25601,/billing,49.99,NULL
"2012-09-11 08:17:59",25639,/billing-2,NULL,49.99
"2012-09-11 08:56:22",25646,/billing-2,NULL,49.99
"2012-09-11 10:17:59",25664,/billing,49.99,NULL
"2012-09-11 11:45:24",25691,/billing-2,NULL,49.99
"2012-09-11 13:35:17",25719,/billing-2,NULL,49.99
"2012-09-11 17:18:46",25773,/billing,49.99,NULL
"2012-09-11 20:42:01",25802,/billing,49.99,NULL
"2012-09-11 22:52:15",25814,/billing,49.99,NULL
"2012-09-11 23:35:19",25816,/billing-2,NULL,49.99
"2012-09-12 01:07:49",25826,/billing,49.99,NULL
"2012-09-12 05:49:58",25848,/billing,49.99,NULL
"2012-09-12 07:03:25",25860,/billing-2,NULL,49.99
"2012-09-12 08:07:11",25874,/billing,49.99,NULL
"2012-09-12 08:47:29",25880,/billing,49.99,NULL
"2012-09-12 10:25:50",25907,/billing-2,NULL,49.99
"2012-09-12 11:06:27",25918,/billing,49.99,NULL
"2012-09-12 14:56:14",25979,/billing-2,NULL,49.99
"2012-09-12 17:38:47",26021,/billing-2,NULL,49.99
"2012-09-12 18:07:51",26024,/billing,49.99,NULL
"2012-09-12 20:59:22",26048,/billing,49.99,NULL
"2012-09-13 03:47:46",26092,/billing,49.99,NULL
"2012-09-13 04:26:24",26093,/billing,49.99,NULL
"2012-09-13 05:35:22",26105,/billing-2,NULL,49.99
"2012-09-13 06:43:08",26114,/billing-2,NULL,49.99
"2012-09-13 06:54:42",26120,/billing-2,NULL,49.99
"2012-09-13 07:20:53",26127,/billing-2,NULL,49.99
"2012-09-13 08:07:59",26136,/billing,49.99,NULL
"2012-09-13 10:05:56",26175,/billing,49.99,NULL
"2012-09-13 11:03:44",26196,/billing,49.99,NULL
"2012-09-13 12:43:05",26222,/billing-2,NULL,49.99
"2012-09-13 13:20:29",26230,/billing,49.99,NULL
"2012-09-13 13:36:35",26234,/billing-2,NULL,49.99
"2012-09-13 13:56:30",26242,/billing-2,NULL,49.99
"2012-09-13 13:59:27",26243,/billing-2,NULL,49.99
"2012-09-13 15:43:17",26272,/billing-2,NULL,49.99
"2012-09-13 16:13:27",26277,/billing-2,NULL,49.99
"2012-09-13 16:50:41",26285,/billing-2,NULL,49.99
"2012-09-13 16:56:22",26289,/billing-2,NULL,49.99
"2012-09-13 19:59:17",26318,/billing-2,NULL,49.99
"2012-09-14 08:27:39",26400,/billing-2,NULL,49.99
"2012-09-14 09:58:49",26423,/billing,49.99,NULL
"2012-09-14 11:25:18",26442,/billing-2,NULL,49.99
"2012-09-14 11:55:04",26448,/billing-2,NULL,49.99
"2012-09-14 13:20:41",26470,/billing,49.99,NULL
"2012-09-14 14:03:40",26482,/billing-2,NULL,49.99
"2012-09-14 17:21:46",26529,/billing,49.99,NULL
"2012-09-14 18:43:30",26540,/billing-2,NULL,49.99
"2012-09-14 20:11:08",26550,/billing,49.99,NULL
"2012-09-15 01:58:42",26575,/billing-2,NULL,49.99
"2012-09-15 06:14:28",26588,/billing,49.99,NULL
"2012-09-15 11:27:05",26618,/billing-2,NULL,49.99
"2012-09-15 18:21:40",26666,/billing,49.99,NULL
"2012-09-15 18:58:49",26669,/billing-2,NULL,49.99
"2012-09-15 19:43:09",26671,/billing-2,NULL,49.99
"2012-09-15 21:48:12",26676,/billing-2,NULL,49.99
"2012-09-16 09:29:56",26714,/billing-2,NULL,49.99
"2012-09-16 10:57:22",26722,/billing,49.99,NULL
"2012-09-16 17:44:05",26764,/billing-2,NULL,49.99
"2012-09-16 18:50:15",26777,/billing-2,NULL,49.99
"2012-09-17 00:04:14",26821,/billing-2,NULL,49.99
"2012-09-17 08:05:12",26886,/billing,49.99,NULL
"2012-09-17 08:20:38",26891,/billing-2,NULL,49.99
"2012-09-17 10:51:26",26931,/billing,49.99,NULL
"2012-09-17 11:13:56",26941,/billing-2,NULL,49.99
"2012-09-17 13:07:57",26984,/billing,49.99,NULL
"2012-09-17 13:26:08",26989,/billing-2,NULL,49.99
"2012-09-17 15:49:53",27040,/billing-2,NULL,49.99
"2012-09-17 22:07:55",27117,/billing,49.99,NULL
"2012-09-18 04:14:38",27155,/billing,49.99,NULL
"2012-09-18 07:07:36",27166,/billing,49.99,NULL
"2012-09-18 09:02:52",27189,/billing,49.99,NULL
"2012-09-18 10:48:20",27226,/billing-2,NULL,49.99
"2012-09-18 12:13:27",27253,/billing-2,NULL,49.99
"2012-09-18 13:20:51",27286,/billing-2,NULL,49.99
"2012-09-18 17:24:01",27361,/billing,49.99,NULL
"2012-09-18 18:21:06",27374,/billing-2,NULL,49.99
